Country ISO3,Country Name,Indicator Id,Indicator,Subindicator Type,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028
BEN,Benin,24674,Capital investment in Travel and Tourism,US$ in bn (Real prices),0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.02,0.04,0.04,0.04,0.04,0.05,0.05,0.06,0.05,0.05,0.05,0.05,0.05,0.06,0.06,0.07,0.07,0.07,0.08,0.08,0.09,0.09,0.1,0.100863,0.105965,0.112479,0.119555
BEN,Benin,24693,Travel and Tourism total contribution to GDP,Percentage share of total GDP,5.55749,5.67911,4.64266,4.3141,5.10883,5.16468,5.72204,5.65243,5.74178,5.87475,5.70216,7.44841,7.40048,7.2718,6.12566,6.19019,6.72387,6.49137,6.37554,5.30371,5.89418,5.67154,5.66285,5.54776,5.56537,5.56406,5.56105,5.57315,5.58915,5.61247,5.64246,5.68787,5.75399,5.81018
BEN,Benin,24695,Travel and Tourism total contribution to GDP,US$ in bn (Real prices),0.202157,0.215514,0.186286,0.179959,0.224493,0.240247,0.280362,0.289814,0.304534,0.325389,0.321235,0.436173,0.459311,0.473409,0.408042,0.421069,0.470922,0.476508,0.501669,0.443862,0.503609,0.503879,0.530275,0.550668,0.587218,0.62524,0.668645,0.710306,0.747962,0.788638,0.832493,0.881153,0.935965,0.992361
BFA,Burkina Faso,24661,Government spending on travel and Tourism service,US$ in bn (Real prices),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
BFA,Burkina Faso,24663,Government spending on travel and Tourism service,% share of total tourism expenditure,1.52072,1.73244,1.56259,1.56643,1.76999,1.76179,1.76698,1.78989,1.81634,1.83871,1.85436,1.85177,1.85105,1.85849,1.86437,1.87135,1.8785,1.88575,1.89421,1.9029,1.91164,1.92042,1.92923,1.93809,1.94699,1.95593,1.96491,1.97393,1.983,1.9921,2.00125,2.01044,2.01967,2.02894
BFA,Burkina Faso,24674,Capital investment in Travel and Tourism,US$ in bn (Real prices),0.01,0.02,0.04,0.03,0.02,0.02,0.02,0.02,0.01,0.01,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.05,0.05,0.05,0.05,0.05,0.05
BFA,Burkina Faso,24693,Travel and Tourism total contribution to GDP,Percentage share of total GDP,2.46947,2.88782,2.87752,2.54161,1.31287,2.58214,3.62114,3.82571,3.31264,3.60467,3.81643,3.7898,4.34699,3.7248,3.84737,3.61277,3.24064,3.79029,4.31427,3.91384,4.13247,3.98629,3.86978,3.73053,3.6835,3.61682,3.53423,3.45067,3.38871,3.32281,3.2479,3.17813,3.11275,3.04657
BFA,Burkina Faso,24695,Travel and Tourism total contribution to GDP,US$ in bn (Real prices),0.09,0.115502,0.12236,0.115974,0.06,0.127542,0.190691,0.210233,0.196242,0.223106,0.256672,0.27082,0.323408,0.293191,0.31181,0.317526,0.303695,0.378125,0.455361,0.431275,0.473911,0.481832,0.501896,0.51722,0.541342,0.563434,0.583602,0.603992,0.628736,0.653499,0.679007,0.701665,0.723615,0.74428
BGD,Bangladesh,24661,Government spending on travel and Tourism service,US$ in bn (Real prices),0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.04,0.04,0.04,0.05,0.05,0.05,0.06,0.06,0.06,0.07,0.07,0.08,0.08
BGD,Bangladesh,24663,Government spending on travel and Tourism service,% share of total tourism expenditure,1.87661,2.04847,2.17612,1.93231,2.03507,2.03676,2.03457,2.05346,2.06475,2.07429,2.08418,2.09248,2.10194,2.11161,2.12129,2.13098,2.14088,2.15096,2.16117,2.17152,2.18201,2.19263,2.20338,2.21425,2.22525,2.23637,2.24756,2.25879,2.27009,2.28143,2.29284,2.3043,2.31582,2.3274
BGD,Bangladesh,24674,Capital investment in Travel and Tourism,US$ in bn (Real prices),0.274999,0.254481,0.347064,0.397879,0.295619,0.220788,0.255409,0.281522,0.288546,0.295692,0.317359,0.429409,0.45411,0.704736,0.728201,0.66626,0.675016,0.743941,0.680828,0.645837,0.850318,0.933387,1.03101,1.11302,1.1814,1.21248,1.27474,1.33983,1.41617,1.50608,1.61483,1.74736,1.87526,2.00973
BGD,Bangladesh,24693,Travel and Tourism total contribution to GDP,Percentage share of total GDP,3.48328,3.09625,3.42021,3.84061,3.75517,3.76188,3.72051,3.9085,4.10781,4.24144,4.52098,5.00855,5.00738,5.06241,4.5936,4.70064,4.23425,4.39817,4.3346,4.46317,4.56913,4.40783,4.34892,4.31851,4.33106,4.36129,4.39713,4.43137,4.4256,4.45302,4.47603,4.51205,4.54229,4.57412
BGD,Bangladesh,24695,Travel and Tourism total contribution to GDP,US$ in bn (Real prices),2.25168,2.31331,2.67037,3.1536,3.22743,3.40456,3.53813,3.85929,4.24817,4.61622,5.24216,6.19498,6.63079,7.10677,6.77388,7.31795,7.01824,7.76527,8.11308,8.86013,9.665,9.98671,10.5674,11.2487,12.0711,12.9823,13.9575,14.9758,15.8984,16.9776,18.083,19.2849,20.5066,21.7776
BGR,Bulgaria,24661,Government spending on travel and Tourism service,US$ in bn (Real prices),0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.05,0.05,0.05,0.05
BGR,Bulgaria,24663,Government spending on travel and Tourism service,% share of total tourism expenditure,3.23341,4.21233,4.02777,3.27999,3.02724,3.03755,3.04796,3.08061,3.12163,3.1642,3.19672,3.18961,3.1886,3.20133,3.21164,3.22386,3.23637,3.24906,3.26383,3.27901,3.29426,3.30957,3.32496,3.34043,3.35596,3.37157,3.38725,3.40301,3.41884,3.43474,3.45072,3.46677,3.4829,3.4991
BGR,Bulgaria,24674,Capital investment in Travel and Tourism,US$ in bn (Real prices),0.110061,0.20153,0.2179,0.256293,0.35967,0.423357,0.547518,0.487818,0.576069,0.741925,1.19995,1.34679,1.31701,1.37207,0.796857,0.640206,0.660364,0.669205,0.696947,0.745167,0.806124,0.735737,0.841342,0.870054,0.879059,0.903525,0.933182,0.967055,1.00791,1.04509,1.07813,1.11458,1.15392,1.20033
BGR,Bulgaria,24693,Travel and Tourism total contribution to GDP,Percentage share of total GDP,6.77269,8.59182,8.53576,13.3377,11.6265,14.923,14.1435,13.3827,14.6792,15.6369,16.3245,15.5635,14.4319,13.6531,12.3655,10.9711,10.7733,10.3946,11.4706,11.6226,10.7624,11.1543,11.4895,11.2544,11.1975,11.2821,11.3502,11.6001,11.8756,12.125,12.3922,12.6826,12.9906,13.3167
BGR,Bulgaria,24695,Travel and Tourism total contribution to GDP,US$ in bn (Real prices),1.58746,2.53727,2.41506,3.91261,3.48665,4.70847,4.63317,4.63827,5.35157,6.07262,6.78635,6.9151,6.89585,6.91295,6.02702,5.41281,5.42687,5.23342,5.8113,5.98012,5.73648,6.17748,6.5917,6.59965,6.69772,6.87751,7.0509,7.34574,7.67508,8.00304,8.33832,8.67409,9.01403,9.36775
BHR,Bahrain,24661,Government spending on travel and Tourism service,US$ in bn (Real prices),0.01,0.01,0.01,0.01,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
BHR,Bahrain,24663,Government spending on travel and Tourism service,% share of total tourism expenditure,3.26386,3.49033,3.67026,3.42668,3.73678,3.74076,3.75236,3.76563,3.78172,3.80163,3.82008,3.84117,3.86342,3.88646,2.81765,2.94732,3.18464,3.37036,3.46503,3.54929,3.60855,3.6756,3.69583,3.75053,3.80044,3.844,3.94091,4.00555,4.07637,4.15077,4.22875,4.30805,4.39138,4.47888
BHR,Bahrain,24674,Capital investment in Travel and Tourism,US$ in bn (Real prices),0.396275,0.227754,0.146928,0.172847,0.74139,0.700487,0.691732,0.170544,0.115624,0.147204,0.175299,0.245612,0.330473,0.631266,0.652736,0.657718,0.450023,0.536811,0.488225,0.505733,0.425392,0.338097,0.328305,0.332326,0.36006,0.396407,0.428421,0.460237,0.491055,0.519182,0.547734,0.578101,0.613661,0.646334
BHR,Bahrain,24693,Travel and Tourism total contribution to GDP,Percentage share of total GDP,16.2302,13.995,12.814,14.4157,18.7301,17.8599,17.4978,15.9543,14.4483,16.5448,14.5863,14.3437,13.2244,12.8522,14.4607,14.9703,10.8893,10.6988,9.91655,9.92221,10.2896,10.0049,9.73195,9.83146,9.81568,9.75896,9.86007,9.91743,10.0221,10.1358,10.3605,10.4948,10.6167,10.8636
BHR,Bahrain,24695,Travel and Tourism total contribution to GDP,US$ in bn (Real prices),2.3811,2.13728,2.01923,2.38149,3.22575,3.23954,3.25293,3.06529,2.95073,3.61478,3.4026,3.56239,3.55681,3.67247,4.23706,4.57659,3.39501,3.46001,3.38074,3.52982,3.3321,3.28268,3.34574,3.4448,3.57165,3.72498,3.9161,4.09198,4.29097,4.50507,4.75173,4.96427,5.17694,5.45833
BHS,"Bahamas, The",24661,Government spending on travel and Tourism service,US$ in bn (Real prices),0.03,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04
BHS,"Bahamas, The",24663,Government spending on travel and Tourism service,% share of total tourism expenditure,11.643,11.1352,11.4437,11.4938,11.403,11.4529,11.4642,11.4801,11.5122,10.6247,10.6665,10.7084,10.7504,10.7927,10.8351,10.8778,10.9205,10.9635,11.0065,11.0498,11.0933,11.1367,11.1713,11.2059,11.2417,11.2797,11.3178,11.3561,11.3945,11.4331,11.4717,11.5105,11.5495,11.5885
BHS,"Bahamas, The",24674,Capital investment in Travel and Tourism,US$ in bn (Real prices),0.24686,0.322864,0.456431,0.415855,0.293243,0.218458,0.218245,0.219419,0.227145,0.267892,0.312409,0.360588,0.327482,0.323537,0.303363,0.385253,0.400588,0.436164,0.430209,0.480661,0.425241,0.431746,0.442484,0.454702,0.466313,0.477721,0.491905,0.505492,0.520903,0.534835,0.551197,0.574246,0.597221,0.621144
BHS,"Bahamas, The",24693,Travel and Tourism total contribution to GDP,Percentage share of total GDP,65.8216,57.902,54.3211,46.2152,47.1957,41.5106,39.2842,39.3574,39.5597,42.9839,43.1149,42.5316,41.8646,41.7176,42.5383,45.3395,44.9676,45.3635,44.5332,45.3449,47.6757,48.4616,47.8318,48.2514,48.7799,49.6808,50.5622,51.3862,52.5061,53.5171,54.746,56.0095,57.5583,58.9582
BHS,"Bahamas, The",24695,Travel and Tourism total contribution to GDP,US$ in bn (Real prices),3.94915,3.62072,3.5648,3.24308,3.43586,3.41544,3.31724,3.41368,3.38533,3.71012,3.84926,3.89266,3.88556,3.78527,3.69667,4.00098,3.99418,4.15116,4.07517,4.12849,4.26945,4.33983,4.3434,4.47636,4.62042,4.77624,4.92904,5.07698,5.25663,5.4275,5.61845,5.82807,6.05673,6.27551
BIH,Bosnia and Herzegovina,24661,Government spending on travel and Tourism service,US$ in bn (Real prices),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
BIH,Bosnia and Herzegovina,24663,Government spending on travel and Tourism service,% share of total tourism expenditure,1.50493,1.14145,1.22162,1.01023,1.01833,1.01569,1.02259,1.03004,1.04466,1.05463,1.06334,1.06072,1.05945,1.06303,1.06582,1.06924,1.07276,1.07633,1.08059,1.08498,1.08939,1.09382,1.09826,1.10272,1.10722,1.11171,1.11623,1.12076,1.12532,1.12989,1.13448,1.13909,1.14372,1.14836
BIH,Bosnia and Herzegovina,24674,Capital investment in Travel and Tourism,US$ in bn (Real prices),0.03,0.103705,0.07,0.05,0.05,0.05,0.07,0.07,0.09,0.154481,0.178892,0.142119,0.180791,0.169585,0.146708,0.154432,0.136415,0.129458,0.118516,0.145254,0.144226,0.176775,0.189529,0.20144,0.208649,0.217,0.228142,0.239234,0.252248,0.264707,0.279092,0.295268,0.313727,0.334012
BIH,Bosnia and Herzegovina,24693,Travel and Tourism total contribution to GDP,Percentage share of total GDP,4.41534,4.72086,2.68897,8.65087,7.6741,7.3811,7.78451,9.17128,9.13257,10.1427,10.735,10.711,10.9713,10.2812,9.81365,9.09336,8.80997,8.01705,8.18074,8.23749,8.66831,9.423,9.62736,9.85127,10.0488,10.2814,10.5122,10.7182,10.953,11.2004,11.4786,11.8067,12.2215,12.6213
BIH,Bosnia and Herzegovina,24695,Travel and Tourism total contribution to GDP,US$ in bn (Real prices),0.168976,0.278589,0.216826,0.813475,0.793789,0.805473,0.869884,1.07712,1.1144,1.31563,1.44677,1.53015,1.66451,1.64872,1.52653,1.4258,1.3938,1.25694,1.31338,1.33704,1.45199,1.62425,1.7092,1.80142,1.89267,1.99456,2.10052,2.20593,2.32189,2.44199,2.56274,2.70411,2.86949,3.03689
BLR,Belarus,24661,Government spending on travel and Tourism service,US$ in bn (Real prices),0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
BLR,Belarus,24663,Government spending on travel and Tourism service,% share of total tourism expenditure,1.10073,1.01441,0.933082,0.979462,0.960456,0.949248,0.965059,0.972933,0.98523,0.99091,0.99562,0.998227,1.00025,1.00204,1.0061,1.00987,1.01384,1.01782,1.02186,1.02601,1.03023,1.03451,1.03884,1.04322,1.04764,1.05211,1.0566,1.06111,1.06564,1.07019,1.07476,1.07934,1.08395,1.08858
BLR,Belarus,24674,Capital investment in Travel and Tourism,US$ in bn (Real prices),0.01,0.01,0.02,0.03,0.06,0.09,0.150709,0.167899,0.18202,0.168037,0.14198,0.233517,0.321145,0.33192,0.391911,0.360306,0.343937,0.334936,0.269276,0.279509,0.307545,0.269208,0.312821,0.335861,0.344618,0.352301,0.35472,0.356362,0.357247,0.357594,0.359142,0.364098,0.374005,0.3837
BLR,Belarus,24693,Travel and Tourism total contribution to GDP,Percentage share of total GDP,0.250292,0.625949,1.06521,3.73081,4.88256,6.27537,5.9786,7.69759,7.25472,6.3542,7.44925,6.77602,6.73832,5.70261,6.11583,6.12893,5.57835,5.92655,4.87865,5.15876,5.72345,6.43992,6.18859,6.17646,6.10655,6.09453,6.10016,6.09636,6.10469,6.12379,6.13378,6.16842,6.22074,6.21714
BLR,Belarus,24695,Travel and Tourism total contribution to GDP,US$ in bn (Real prices),0.05,0.118846,0.225301,0.855392,1.15753,1.57402,1.57044,2.12399,2.14278,2.09169,2.68366,2.68519,2.90115,2.70685,2.90774,3.13953,3.01591,3.25964,2.71077,2.98388,3.18372,3.48737,3.40824,3.45259,3.46471,3.52704,3.6009,3.67783,3.77492,3.8814,3.97293,4.05159,4.21258,4.29042
BLZ,Belize,24661,Government spending on travel and Tourism service,US$ in bn (Real prices),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
BLZ,Belize,24663,Government spending on travel and Tourism service,% share of total tourism expenditure,11.1289,11.1959,12.7382,12.228,11.8269,11.8425,11.8939,11.9292,12.023,12.0799,12.1464,12.2072,12.2637,12.3159,12.3662,12.4135,12.4601,12.5032,12.5465,12.5899,12.6334,12.6772,12.721,12.7651,12.8092,12.8536,12.898,12.9427,12.9874,13.0324,13.0775,13.1227,13.1681,13.2137
BLZ,Belize,24674,Capital investment in Travel and Tourism,US$ in bn (Real prices),0.01,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.09,0.08,0.08,0.06,0.07,0.08,0.1,0.109851,0.117736,0.129066,0.140882,0.14703,0.153895,0.161941,0.170409,0.179519,0.188864,0.200453,0.211761,0.224233,0.238085
BLZ,Belize,24693,Travel and Tourism total contribution to GDP,Percentage share of total GDP,18.9634,22.2937,22.4577,23.0228,22.3816,22.4732,21.2672,20.9095,24.3495,27.1211,32.2042,35.4364,37.8884,36.2374,34.7017,33.8861,29.8033,33.9124,37.4603,38.8246,38.5823,39.9818,41.3356,41.8419,42.5405,43.5466,44.6866,45.8154,47.0998,48.3027,49.8302,50.943,52.3578,53.9722
BLZ,Belize,24695,Travel and Tourism total contribution to GDP,US$ in bn (Real prices),0.152875,0.182354,0.19022,0.202266,0.215709,0.242578,0.241091,0.248986,0.317175,0.369664,0.450096,0.518308,0.560234,0.553204,0.533711,0.538624,0.48379,0.571158,0.639173,0.689022,0.6916,0.723591,0.766794,0.794038,0.825056,0.862306,0.903461,0.946662,0.994612,1.04347,1.09837,1.14768,1.19748,1.25065
BMU,Bermuda,24661,Government spending on travel and Tourism service,US$ in bn (Real prices),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BMU,Bermuda,24663,Government spending on travel and Tourism service,% share of total tourism expenditure,6.93299,6.80826,6.74845,6.65617,6.79525,6.81645,6.83768,6.85766,6.88255,6.91045,6.93591,6.95946,6.98292,7.00649,7.03012,7.05379,7.07754,7.10139,7.1253,7.14932,7.17336,7.19749,7.22171,7.246,7.27037,7.29483,7.31937,7.34399,7.3687,7.39348,7.41836,7.44331,7.46834,7.49347
BMU,Bermuda,24674,Capital investment in Travel and Tourism,US$ in bn (Real prices),0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.01,0.01,0.02,0.02,0.02,0.03,0.04,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.04,0.04
BMU,Bermuda,24693,Travel and Tourism total contribution to GDP,Percentage share of total GDP,26.9155,23.7921,22.2466,21.6365,19.402,16.5475,13.0319,15.0299,10.8043,14.3657,13.4652,14.0284,16.1554,13.6084,13.0179,15.3774,18.8565,16.9984,16.2294,16.2856,15.4527,16.3434,17.1332,17.3218,17.7274,18.1535,18.5722,18.9827,19.4958,19.9895,20.5322,21.2962,22.0001,22.6875
BMU,Bermuda,24695,Travel and Tourism total contribution to GDP,US$ in bn (Real prices),1.32812,1.21949,1.19278,1.20543,1.11758,0.981598,0.828874,0.941831,0.70013,0.952861,0.908085,0.989649,1.17753,1.00319,0.902594,1.03975,1.21857,1.05524,0.983386,0.982469,0.935484,0.989009,1.04738,1.0786,1.11534,1.14157,1.17445,1.2064,1.24434,1.27955,1.31751,1.36853,1.41522,1.4604
BOL,Bolivia,24661,Government spending on travel and Tourism service,US$ in bn (Real prices),0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.04,0.04
BOL,Bolivia,24663,Government spending on travel and Tourism service,% share of total tourism expenditure,3.2367,3.22577,3.18525,3.19469,3.08315,3.08356,3.08238,3.07936,3.07212,3.08078,3.08728,3.09073,3.09653,3.10299,3.11006,3.11723,3.12393,3.12997,3.13599,3.14187,3.14793,3.154,3.16008,3.16617,3.17228,3.17839,3.18452,3.19066,3.19681,3.20297,3.20915,3.21533,3.22154,3.22775
BOL,Bolivia,24674,Capital investment in Travel and Tourism,US$ in bn (Real prices),0.139028,0.181739,0.275603,0.295982,0.173651,0.187697,0.136562,0.155896,0.127427,0.135189,0.174278,0.164967,0.164686,0.143517,0.121032,0.107621,0.143046,0.149482,0.150667,0.178573,0.194123,0.181375,0.195758,0.204098,0.212948,0.220984,0.230717,0.242564,0.254976,0.267548,0.280344,0.293907,0.30859,0.322268
BOL,Bolivia,24693,Travel and Tourism total contribution to GDP,Percentage share of total GDP,4.69722,4.89025,6.2457,6.36939,6.41546,5.36126,6.38295,7.02583,8.29671,9.28526,10.0974,9.4352,8.73987,7.11343,6.81108,6.22363,6.71288,7.20199,6.11755,6.40602,7.05125,7.09041,7.11358,7.04241,6.98948,6.97723,6.9952,7.02144,7.0362,7.03969,7.04769,7.0342,7.01289,7.00347
BOL,Bolivia,24695,Travel and Tourism total contribution to GDP,US$ in bn (Real prices),0.693884,0.753906,1.01057,1.08242,1.0949,0.93793,1.13547,1.2809,1.55361,1.81129,2.0568,2.01411,1.95083,1.68542,1.66796,1.58699,1.80083,2.03101,1.84243,2.03466,2.34838,2.46211,2.56896,2.6399,2.717,2.80717,2.9129,3.02617,3.13866,3.25013,3.36832,3.47956,3.58872,3.70872
BRA,Brazil,24661,Government spending on travel and Tourism service,US$ in bn (Real prices),1.01417,1.06728,1.08069,1.04285,0.937709,0.931892,0.962469,1.0233,1.00138,1.02514,1.09757,1.14151,1.21836,1.27043,1.34968,1.38168,1.40566,1.42493,1.49992,1.53292,1.52915,1.5204,1.5092,1.52885,1.54776,1.55151,1.55528,1.55886,1.56249,1.56612,1.56975,1.57338,1.58664,1.61819
BRA,Brazil,24663,Government spending on travel and Tourism service,% share of total tourism expenditure,3.39547,3.30978,3.27408,3.06398,2.78264,2.7983,2.76167,2.73884,2.7568,2.77858,2.79917,2.80665,2.81396,2.82062,2.82707,2.83335,2.83946,2.84547,2.8517,2.85833,2.86484,2.87132,2.87775,2.88367,2.89025,2.89694,2.90364,2.91036,2.91709,2.92384,2.9306,2.93738,2.94418,2.95099
BRA,Brazil,24674,Capital investment in Travel and Tourism,US$ in bn (Real prices),8.74777,10.9995,14.823,14.1221,13.7655,16.285,17.9126,17.7364,15.8083,17.727,18.8629,20.6427,22.3456,23.5539,19.5525,20.2369,19.9789,20.0865,21.8798,23.0965,22.1268,19.9584,19.6589,20.1615,22.3729,24.1566,25.4238,26.8105,28.2136,29.6146,31.1446,32.09,32.9279,33.6348
BRA,Brazil,24693,Travel and Tourism total contribution to GDP,Percentage share of total GDP,9.37323,9.09662,8.94874,8.78767,9.36751,9.10178,9.49267,10.5045,10.8629,10.5737,9.94927,9.19676,9.00325,8.62359,8.88939,8.34251,8.178,8.005,7.9517,8.25376,8.44261,8.38023,7.901,7.9068,7.97518,8.02408,8.04033,8.0471,8.06683,8.08874,8.12466,8.14351,8.1626,8.18178
BRA,Brazil,24695,Travel and Tourism total contribution to GDP,US$ in bn (Real prices),118.279,117.265,119.24,117.456,125.822,127.621,134.859,153.904,160.93,165.731,160.858,154.607,160.523,161.503,166.483,167.946,171.12,170.748,174.711,182.187,179.21,171.566,163.045,167.162,174.124,180.708,186.009,190.877,195.989,201.041,206.298,210.956,215.452,219.826
BRB,Barbados,24661,Government spending on travel and Tourism service,US$ in bn (Real prices),0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02
BRB,Barbados,24663,Government spending on travel and Tourism service,% share of total tourism expenditure,12.6931,13.4213,13.2859,13.3558,15.8566,15.9155,16.1072,15.5023,15.5456,15.6001,15.6468,15.7096,15.7707,15.8289,15.8865,15.9431,15.9999,16.0569,16.1142,16.1717,16.2293,16.2871,16.3451,16.4033,16.4617,16.5203,16.5792,16.6382,16.6975,16.757,16.8166,16.8765,16.9367,16.997
BRB,Barbados,24674,Capital investment in Travel and Tourism,US$ in bn (Real prices),0.103651,0.140937,0.20622,0.166464,0.126026,0.1,0.1,0.127866,0.144796,0.140325,0.132695,0.133326,0.145671,0.163784,0.154138,0.135156,0.143197,0.135274,0.13115,0.133549,0.142387,0.147968,0.154753,0.166884,0.178581,0.191192,0.202666,0.21247,0.222782,0.235828,0.25567,0.274439,0.294357,0.316458
BRB,Barbados,24693,Travel and Tourism total contribution to GDP,Percentage share of total GDP,37.1582,40.7616,39.975,37.6568,34.4239,34.3628,33.8149,32.9189,36.303,34.7313,40.8699,42.1253,40.6265,41.6141,39.0621,37.4092,36.388,33.6778,34.4625,36.2829,37.338,39.4013,40.6047,41.2343,41.4088,41.8025,42.5823,43.2341,44.1983,45.2373,46.5874,48.3349,49.8949,51.4752
BRB,Barbados,24695,Travel and Tourism total contribution to GDP,US$ in bn (Real prices),1.29795,1.48078,1.52045,1.48527,1.36319,1.39207,1.33426,1.30799,1.47131,1.42731,1.74677,1.90305,1.86838,1.92145,1.73147,1.66318,1.63072,1.51379,1.54751,1.63252,1.69481,1.8153,1.90722,1.961,1.99589,2.04609,2.11969,2.19088,2.27557,2.36167,2.46145,2.58918,2.70782,2.83036
BRN,Brunei Darussalam,24661,Government spending on travel and Tourism service,US$ in bn (Real prices),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BRN,Brunei Darussalam,24663,Government spending on travel and Tourism service,% share of total tourism expenditure,0.860512,0.51723,0.06,0.377483,1.26857,1.55317,1.52967,1.14074,1.13898,1.09412,0.726331,0.673678,0.687615,0.687752,0.69596,0.704268,0.709173,0.717176,0.724666,0.732764,0.734965,0.737168,0.73938,0.741597,0.743823,0.746053,0.748293,0.750538,0.752789,0.755047,0.757312,0.759583,0.761863,0.764149
BRN,Brunei Darussalam,24674,Capital investment in Travel and Tourism,US$ in bn (Real prices),0.417325,1.0958,0.542508,0.540827,0.544225,0.170844,0.218454,0.784365,0.17079,0.332764,0.18675,0.310533,0.410024,0.447252,0.585909,0.375563,0.350676,0.398004,0.492052,0.464236,0.541819,0.547986,0.570174,0.588241,0.586227,0.591142,0.596927,0.604053,0.619564,0.644515,0.674623,0.706986,0.74158,0.756681
BRN,Brunei Darussalam,24693,Travel and Tourism total contribution to GDP,Percentage share of total GDP,10.176,11.7977,9.37575,8.89253,9.39431,9.49877,8.51211,10.3342,6.82341,8.598,7.34551,6.44391,6.97813,6.85038,8.43129,7.2409,6.80022,7.00484,7.36854,7.55906,8.51287,8.55731,8.96116,8.82046,8.99288,9.14653,9.25208,9.35425,9.54111,9.83159,10.1573,10.5725,11.0041,11.3904
BRN,Brunei Darussalam,24695,Travel and Tourism total contribution to GDP,US$ in bn (Real prices),1.0834,1.29224,1.01194,0.954563,1.03904,1.08043,0.994777,1.25449,0.852347,1.07944,0.925771,0.847175,0.919555,0.885218,1.07024,0.943022,0.916059,0.952556,1.08957,1.09156,1.18737,1.1988,1.24282,1.3225,1.3888,1.46196,1.5269,1.58235,1.65028,1.73028,1.82423,1.92228,2.02692,2.12491
BWA,Botswana,24661,Government spending on travel and Tourism service,US$ in bn (Real prices),0.01,0.01,0.01,0.02,0.02,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.05,0.05,0.05,0.05,0.06,0.06
