T22,"Total imports, exports and balance of trade",,,,,,,
Region/Country/Area,,Year,Series,System of trade,System of trade footnote,Value,Footnotes,Source
643,Russian Federation,2016,Balance imports/exports (millions of US dollars),G,,103233.8380,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
643,Russian Federation,2017,Balance imports/exports (millions of US dollars),G,,130939.2252,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
643,Russian Federation,2018,Balance imports/exports (millions of US dollars),G,,213111.5381,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
646,Rwanda,1995,Imports CIF (millions of US dollars),G,,241.3037,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
646,Rwanda,2005,Imports CIF (millions of US dollars),G,,374.2782,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
646,Rwanda,2010,Imports CIF (millions of US dollars),G,,1405.1594,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
646,Rwanda,2015,Imports CIF (millions of US dollars),G,,1858.0911,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
646,Rwanda,2016,Imports CIF (millions of US dollars),G,,1778.2791,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
646,Rwanda,2017,Imports CIF (millions of US dollars),G,,1963.4007,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
646,Rwanda,2018,Imports CIF (millions of US dollars),G,,3255.9501,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
646,Rwanda,1995,Exports FOB (millions of US dollars),G,,8.4011,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
646,Rwanda,2005,Exports FOB (millions of US dollars),G,,149.9083,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
646,Rwanda,2010,Exports FOB (millions of US dollars),G,,241.8283,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
646,Rwanda,2015,Exports FOB (millions of US dollars),G,,578.6940,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
646,Rwanda,2016,Exports FOB (millions of US dollars),G,,621.6058,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
646,Rwanda,2017,Exports FOB (millions of US dollars),G,,820.4797,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
646,Rwanda,2018,Exports FOB (millions of US dollars),G,,1121.1338,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
646,Rwanda,1995,Balance imports/exports (millions of US dollars),G,,-232.9025,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
646,Rwanda,2005,Balance imports/exports (millions of US dollars),G,,-224.3698,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
646,Rwanda,2010,Balance imports/exports (millions of US dollars),G,,-1163.3311,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
646,Rwanda,2015,Balance imports/exports (millions of US dollars),G,,-1279.3972,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
646,Rwanda,2016,Balance imports/exports (millions of US dollars),G,,-1156.6734,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
646,Rwanda,2017,Balance imports/exports (millions of US dollars),G,,-1142.9210,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
646,Rwanda,2018,Balance imports/exports (millions of US dollars),G,,-2134.8163,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
654,Saint Helena,1995,Imports CIF (millions of US dollars),G,,12.6018,Estimate.;Year ending 31 March of the following year.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
654,Saint Helena,2005,Imports CIF (millions of US dollars),G,,12.2146,Estimate.;Year ending 31 March of the following year.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
654,Saint Helena,2010,Imports CIF (millions of US dollars),G,,20.1437,Estimate.;Year ending 31 March of the following year.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
654,Saint Helena,2015,Imports CIF (millions of US dollars),G,,40.5471,Estimate.;Year ending 31 March of the following year.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
654,Saint Helena,2016,Imports CIF (millions of US dollars),G,,48.2140,Estimate.;Year ending 31 March of the following year.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
654,Saint Helena,2017,Imports CIF (millions of US dollars),G,,54.9788,Estimate.;Year ending 31 March of the following year.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
654,Saint Helena,2018,Imports CIF (millions of US dollars),G,,62.6625,Estimate.;Year ending 31 March of the following year.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
654,Saint Helena,1995,Exports FOB (millions of US dollars),G,,0.6329,Estimate.;Year ending 31 March of the following year.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
654,Saint Helena,2005,Exports FOB (millions of US dollars),G,,0.5097,Estimate.;Year ending 31 March of the following year.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
654,Saint Helena,2010,Exports FOB (millions of US dollars),G,,0.4443,Estimate.;Year ending 31 March of the following year.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
654,Saint Helena,2015,Exports FOB (millions of US dollars),G,,0.1661,Estimate.;Year ending 31 March of the following year.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
654,Saint Helena,2016,Exports FOB (millions of US dollars),G,,0.1196,Estimate.;Year ending 31 March of the following year.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
654,Saint Helena,2017,Exports FOB (millions of US dollars),G,,0.0826,Estimate.;Year ending 31 March of the following year.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
654,Saint Helena,2018,Exports FOB (millions of US dollars),G,,0.0570,Estimate.;Year ending 31 March of the following year.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
654,Saint Helena,1995,Balance imports/exports (millions of US dollars),G,,-11.9689,Year ending 31 March of the following year.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
654,Saint Helena,2005,Balance imports/exports (millions of US dollars),G,,-11.7049,Year ending 31 March of the following year.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
654,Saint Helena,2010,Balance imports/exports (millions of US dollars),G,,-19.6994,Year ending 31 March of the following year.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
654,Saint Helena,2015,Balance imports/exports (millions of US dollars),G,,-40.3810,Year ending 31 March of the following year.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
654,Saint Helena,2016,Balance imports/exports (millions of US dollars),G,,-48.0944,Year ending 31 March of the following year.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
654,Saint Helena,2017,Balance imports/exports (millions of US dollars),G,,-54.8963,Year ending 31 March of the following year.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
654,Saint Helena,2018,Balance imports/exports (millions of US dollars),G,,-62.6055,Year ending 31 March of the following year.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
659,Saint Kitts and Nevis,1995,Imports CIF (millions of US dollars),S,,132.2569,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
659,Saint Kitts and Nevis,2005,Imports CIF (millions of US dollars),S,,210.2411,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
659,Saint Kitts and Nevis,2010,Imports CIF (millions of US dollars),S,,269.8220,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
659,Saint Kitts and Nevis,2015,Imports CIF (millions of US dollars),S,,297.0687,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
659,Saint Kitts and Nevis,2016,Imports CIF (millions of US dollars),S,,333.7793,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
659,Saint Kitts and Nevis,2017,Imports CIF (millions of US dollars),S,,308.9468,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
659,Saint Kitts and Nevis,2018,Imports CIF (millions of US dollars),S,,430.0384,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
659,Saint Kitts and Nevis,1995,Exports FOB (millions of US dollars),S,,18.7847,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
659,Saint Kitts and Nevis,2005,Exports FOB (millions of US dollars),S,,34.3057,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
659,Saint Kitts and Nevis,2010,Exports FOB (millions of US dollars),S,,32.0132,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
